dep;jour;current_hosp;current_critical;total_returned_home;total_death;cumulative_hosp;cumulative_critical;cumulative_death;cumulative_returned_home;new_hosp;new_critical;new_death;new_returned_home;current_men_hosp;current_men_critical;total_men_returned_home;total_men_death;current_women_hosp;current_women_critical;total_women_returned_home;total_women_death
89;2020-04-08;95;19;58;17;166;26;17;57;11;0;0;10;51;17;30;13;43;2;28;4
89;2020-04-09;91;18;62;18;167;26;18;60;1;0;1;3;50;16;32;13;40;2;30;5
89;2020-04-10;88;20;74;23;183;29;23;73;16;3;5;13;52;19;37;17;35;1;37;6
89;2020-04-11;85;20;85;25;193;29;25;84;10;0;2;11;48;19;45;17;36;1;40;8
89;2020-04-12;84;20;85;26;197;29;26;84;4;0;1;0;51;19;45;17;32;1;40;9
89;2020-04-13;83;20;85;28;198;29;28;84;1;0;2;0;50;19;45;18;32;1;40;10
89;2020-04-14;91;21;90;32;215;30;32;89;17;1;4;5;52;19;49;20;38;2;41;12
89;2020-04-15;86;19;105;32;227;30;33;104;12;0;1;15;49;18;56;20;37;1;48;12
89;2020-04-16;96;19;106;33;241;31;34;106;14;1;1;2;53;18;58;20;43;1;47;13
89;2020-04-17;97;19;109;33;252;31;34;109;11;0;0;3;54;18;59;20;43;1;49;13
89;2020-04-18;90;19;113;37;253;31;38;113;1;0;4;4;49;18;61;23;41;1;51;14
89;2020-04-19;94;19;114;38;259;31;39;114;6;0;1;1;51;18;62;23;43;1;51;15
89;2020-04-20;93;20;117;41;264;32;42;117;5;1;3;3;49;19;64;24;44;1;52;17
89;2020-04-21;104;20;121;41;279;32;42;121;15;0;0;4;51;19;67;24;53;1;53;17
89;2020-04-22;119;26;134;43;308;38;44;134;29;6;2;13;60;23;72;24;59;3;61;19
89;2020-04-23;117;27;139;49;317;40;50;139;9;2;6;5;60;24;74;27;57;3;64;22
89;2020-04-24;109;23;147;50;321;40;51;147;4;0;1;8;56;22;78;28;53;1;68;22
89;2020-04-25;115;23;148;51;328;40;52;148;7;0;1;1;58;22;79;28;57;1;68;23
89;2020-04-26;113;22;150;53;330;40;54;150;2;0;2;2;55;21;81;30;58;1;68;23
90;2020-03-19;39;9;0;3;28;3;5;0;28;3;5;0;24;8;0;1;15;1;0;2
90;2020-03-20;49;9;0;5;29;4;5;0;1;1;0;0;30;7;0;2;19;2;0;3
90;2020-03-21;61;11;2;6;65;6;14;10;36;2;9;10;34;9;1;2;27;2;1;4
90;2020-03-22;68;14;28;14;83;7;19;29;18;1;5;19;39;11;16;4;29;3;12;10
90;2020-03-23;94;20;31;24;120;12;25;31;37;5;6;2;49;14;19;13;45;6;12;11
90;2020-03-24;109;22;38;27;144;13;28;38;24;1;3;7;62;16;24;14;47;6;14;13
90;2020-03-25;138;27;42;30;179;16;31;44;35;3;3;6;80;20;26;17;58;7;16;13
90;2020-03-26;137;30;52;35;192;18;36;54;13;2;5;10;79;22;29;21;58;8;23;14
90;2020-03-27;147;30;60;43;217;20;44;64;25;2;8;10;89;22;32;24;58;8;28;19
90;2020-03-28;164;34;61;44;235;23;45;65;18;3;1;1;102;24;33;25;62;10;28;19
90;2020-03-29;171;40;66;51;251;27;52;71;16;4;7;6;106;27;36;28;65;13;30;23
90;2020-03-30;177;40;73;61;272;30;62;79;21;3;10;8;107;26;41;33;70;14;32;28
90;2020-03-31;201;43;91;61;318;37;62;97;46;7;0;18;117;29;55;33;84;14;36;28
90;2020-04-01;219;44;91;64;340;37;66;97;22;0;4;0;124;30;55;37;95;14;36;27
90;2020-04-02;216;46;121;75;380;44;77;129;40;7;11;32;126;31;72;42;90;15;49;33
90;2020-04-03;217;43;131;78;397;46;80;139;17;2;3;10;127;32;78;44;90;11;53;34
90;2020-04-04;204;41;155;83;414;47;85;163;17;1;5;24;127;31;88;45;77;10;67;38
90;2020-04-05;212;43;160;86;429;49;88;168;15;2;3;5;132;33;91;47;80;10;69;39
90;2020-04-06;221;42;164;89;445;50;91;172;16;1;3;4;139;33;93;50;82;9;71;39
90;2020-04-07;216;43;188;94;469;52;96;197;24;2;5;25;134;33;105;55;82;10;83;39
90;2020-04-08;209;43;204;96;481;53;98;214;12;1;2;17;130;33;115;55;79;10;89;41
90;2020-04-09;210;41;210;98;490;53;100;220;9;0;2;6;130;32;117;56;80;9;93;42
90;2020-04-10;222;37;226;102;524;54;104;236;34;1;4;16;134;28;126;58;87;9;100;44
90;2020-04-11;217;35;238;107;537;54;109;250;13;0;5;14;126;28;136;61;90;7;102;46
90;2020-04-12;220;35;242;111;548;55;113;254;11;1;4;4;126;28;139;63;93;7;103;48
90;2020-04-13;229;37;246;115;565;57;117;258;17;2;4;4;133;30;140;66;95;7;106;49
90;2020-04-14;226;36;248;116;568;57;118;260;3;0;1;2;131;29;142;67;94;7;106;49
90;2020-04-15;201;31;268;123;572;57;125;281;4;0;7;21;113;26;155;73;87;5;113;50
90;2020-04-16;195;32;282;124;582;59;127;295;10;2;2;14;108;27;166;72;86;5;116;52
90;2020-04-17;188;29;292;129;593;59;132;305;11;0;5;10;105;25;171;77;82;4;121;52
90;2020-04-18;181;29;306;130;601;60;133;319;8;1;1;14;96;25;182;78;84;4;124;52
90;2020-04-19;183;29;308;130;604;61;133;322;3;1;0;3;99;24;183;78;83;5;125;52
90;2020-04-20;188;29;307;132;610;61;135;322;6;0;2;0;102;24;182;80;85;5;125;52
90;2020-04-21;175;28;322;134;615;62;137;337;5;1;2;15;95;22;190;80;79;6;132;54
90;2020-04-22;168;26;328;140;621;63;143;344;6;1;6;7;92;21;193;84;75;5;135;56
90;2020-04-23;164;23;332;141;623;63;144;348;2;0;1;4;87;19;197;84;76;4;135;57
90;2020-04-24;156;20;337;141;629;63;144;356;6;0;0;8;82;16;200;84;73;4;137;57
90;2020-04-25;148;19;345;142;630;63;145;365;1;0;1;9;78;16;205;84;69;3;140;58
90;2020-04-26;149;20;346;143;633;63;146;366;3;0;1;1;77;16;206;84;71;4;140;59
91;2020-03-19;82;22;4;1;48;14;1;4;48;14;1;4;53;15;2;0;29;7;2;1
91;2020-03-20;122;28;7;3;88;20;2;7;40;6;1;3;75;20;4;2;46;8;3;1
91;2020-03-21;151;35;8;5;125;26;4;8;37;6;2;1;90;23;5;4;60;12;3;1
91;2020-03-22;196;47;12;4;187;43;4;13;62;17;0;5;119;31;7;3;76;16;5;1
91;2020-03-23;253;66;18;4;234;62;4;18;47;19;0;5;155;46;9;3;97;20;9;1
91;2020-03-24;294;70;37;8;294;68;8;37;60;6;4;19;175;50;18;7;118;20;19;1
91;2020-03-25;360;79;58;12;393;84;13;60;99;16;5;23;217;55;35;9;142;24;23;3
91;2020-03-26;416;93;68;15;469;102;16;72;76;18;3;12;253;63;39;10;162;30;29;5
91;2020-03-27;453;100;80;18;521;113;19;84;52;11;3;12;277;69;45;12;175;31;35;6
91;2020-03-28;516;126;112;21;623;145;22;119;102;32;3;35;308;89;65;13;200;33;47;8
91;2020-03-29;528;128;126;33;664;152;34;132;41;7;12;13;317;92;77;18;202;32;49;15
91;2020-03-30;586;141;133;43;743;167;44;139;79;15;10;7;349;102;82;24;228;36;51;19
91;2020-03-31;639;161;152;52;831;194;53;162;88;27;9;23;390;123;94;29;246;38;58;23
91;2020-04-01;687;172;166;63;917;207;64;177;86;13;11;15;409;129;106;39;275;43;60;24
91;2020-04-02;758;183;196;80;1045;234;84;207;128;27;20;30;447;134;124;51;303;46;72;28
91;2020-04-03;831;185;227;92;1175;247;97;239;130;13;13;32;472;137;143;60;351;45;84;31
91;2020-04-04;911;192;251;106;1290;257;111;263;115;10;14;24;507;138;155;66;393;51;96;39
91;2020-04-05;931;198;274;115;1341;272;120;288;51;15;9;25;511;139;170;72;407;54;104;42
91;2020-04-06;943;206;306;139;1412;285;144;321;71;13;24;33;516;143;187;86;414;58;119;52
91;2020-04-07;958;215;363;147;1494;300;152;380;82;15;8;59;535;148;220;91;409;61;143;55
91;2020-04-08;1125;222;394;163;1708;319;168;413;214;19;16;33;615;149;236;103;491;66;158;59
91;2020-04-09;1134;224;466;176;1801;332;181;486;93;13;13;73;617;149;277;112;497;68;189;63
91;2020-04-10;1184;233;515;192;1922;345;197;538;121;13;16;52;641;156;306;120;525;71;209;70
91;2020-04-11;1206;236;556;203;2004;357;208;580;82;12;11;42;645;160;335;127;543;70;221;74
91;2020-04-12;1230;234;580;213;2064;361;218;604;60;4;10;24;653;157;347;130;553;71;232;81
91;2020-04-13;1231;237;586;220;2081;366;225;610;17;5;7;6;650;159;352;133;557;72;233;85
91;2020-04-14;1217;231;627;247;2139;376;252;651;58;10;27;41;633;153;381;148;562;72;243;97
91;2020-04-15;1169;200;698;260;2186;381;266;723;47;5;14;72;605;140;421;155;543;55;274;103
91;2020-04-16;1171;200;747;273;2255;395;279;776;69;14;13;53;598;138;452;162;552;57;292;109
91;2020-04-17;1196;187;788;297;2352;401;303;817;97;6;24;41;603;128;480;179;572;54;304;116
91;2020-04-18;1176;182;824;305;2386;406;311;853;34;5;8;36;587;122;498;184;569;55;321;119
91;2020-04-19;1194;181;828;312;2414;407;318;857;28;1;7;4;593;122;501;187;579;54;322;123
91;2020-04-20;1201;186;842;322;2445;416;328;872;31;9;10;15;599;126;509;190;580;55;328;130
91;2020-04-21;1185;181;893;341;2502;422;347;926;57;6;19;54;585;122;537;201;579;54;351;137
91;2020-04-22;1185;183;917;350;2536;428;356;950;34;6;9;24;579;122;554;206;585;56;358;141
91;2020-04-23;1150;175;981;363;2581;441;369;1014;45;13;13;64;558;111;588;214;573;61;386;145
91;2020-04-24;1174;167;1023;375;2659;446;381;1059;78;5;12;45;554;104;615;221;603;61;399;150
91;2020-04-25;1201;169;1047;378;2712;456;384;1084;53;10;3;25;561;107;632;222;623;60;406;152
91;2020-04-26;1198;167;1051;380;2715;457;386;1088;3;1;2;4;560;104;634;223;621;61;408;153
92;2020-03-19;206;54;31;7;94;20;3;13;94;20;3;13;116;42;16;6;89;12;15;1
92;2020-03-20;254;74;50;11;159;34;7;28;65;14;4;15;153;59;20;9;100;15;29;2
92;2020-03-21;298;81;71;17;260;49;16;50;101;15;9;22;172;63;33;12;122;18;37;5
92;2020-03-22;378;95;87;21;372;75;19;67;112;26;3;17;223;73;40;16;151;22;46;5
92;2020-03-23;496;126;112;28;496;97;25;92;124;22;6;25;303;93;54;20;187;33;57;8
92;2020-03-24;616;159;150;33;662;133;30;130;166;36;5;38;380;116;73;23;227;42;76;10
92;2020-03-25;740;187;192;47;840;170;45;172;178;37;15;42;457;143;98;30;272;43;93;17
92;2020-03-26;851;221;227;56;1000;215;55;208;160;45;10;36;532;171;112;36;303;49;114;20
92;2020-03-27;967;234;261;74;1189;245;73;242;189;30;18;34;602;180;124;49;348;52;135;25
92;2020-03-28;1103;258;313;88;1399;285;88;295;210;40;15;53;683;198;154;60;404;58;156;28
92;2020-03-29;1169;276;342;110;1523;322;110;326;124;37;22;31;723;213;169;69;427;61;170;41
92;2020-03-30;1286;293;378;127;1699;347;127;362;176;25;17;36;809;229;186;79;461;62;188;47
92;2020-03-31;1446;324;458;149;1989;392;149;443;290;45;22;81;912;252;224;90;512;70;230;58
92;2020-04-01;1638;355;517;173;2288;437;173;502;299;45;24;59;1036;275;259;108;582;77;254;64
92;2020-04-02;1748;360;610;211;2536;466;211;598;248;29;38;96;1099;280;316;131;631;77;290;78
92;2020-04-03;1848;381;703;237;2765;516;237;695;229;50;26;97;1158;296;369;144;672;82;330;91
92;2020-04-04;1929;389;765;268;2946;544;268;757;181;28;31;62;1200;299;410;160;712;87;351;106
92;2020-04-05;1950;413;837;293;3061;580;293;831;115;36;25;74;1210;312;449;177;721;97;383;114
92;2020-04-06;1978;428;919;320;3220;616;320;917;159;36;27;86;1224;319;496;192;735;106;418;126
92;2020-04-07;1932;440;1085;377;3444;658;379;1086;224;42;59;169;1190;327;603;224;730;110;474;150
92;2020-04-08;1987;456;1172;396;3613;680;399;1177;169;22;20;91;1216;339;659;233;759;114;505;160
92;2020-04-09;1968;439;1309;419;3762;707;422;1323;149;27;23;146;1196;327;738;248;757;109;563;168
92;2020-04-10;1974;434;1415;463;3950;744;467;1432;188;37;45;109;1178;324;804;272;779;106;603;188
92;2020-04-11;1978;441;1491;483;4070;766;487;1511;120;22;20;79;1156;329;855;286;803;108;628;194
92;2020-04-12;2024;451;1526;505;4175;789;509;1547;105;23;22;36;1176;333;878;303;828;112;640;199
92;2020-04-13;2005;436;1575;527;4258;807;533;1597;83;18;24;50;1162;322;905;311;825;110;661;212
92;2020-04-14;2006;423;1646;563;4360;821;569;1670;102;14;36;73;1150;309;950;331;839;110;688;228
92;2020-04-15;1984;416;1754;599;4490;841;605;1782;130;20;36;112;1132;301;1010;350;836;112;735;244
92;2020-04-16;1977;406;1856;620;4611;863;626;1891;121;22;21;109;1114;297;1080;363;847;105;768;252
92;2020-04-17;1942;393;1939;641;4695;874;647;1979;84;11;21;88;1083;293;1127;371;844;96;803;265
92;2020-04-18;1956;390;2004;662;4795;887;668;2045;100;13;21;66;1085;294;1161;384;857;93;833;274
92;2020-04-19;1982;391;2024;668;4847;895;674;2065;52;8;6;20;1101;297;1168;387;869;91;844;277
92;2020-04-20;1983;384;2091;699;4953;905;705;2133;106;10;31;68;1088;293;1207;406;876;88;872;289
92;2020-04-21;1923;365;2223;716;5040;919;723;2264;87;14;18;131;1054;276;1276;419;849;86;936;293
92;2020-04-22;1917;350;2281;739;5143;930;746;2330;103;11;23;66;1050;264;1303;433;847;83;967;301
92;2020-04-23;1936;353;2342;758;5247;944;766;2403;104;14;20;73;1053;267;1342;447;866;83;989;305
92;2020-04-24;1933;347;2416;776;5336;954;786;2485;89;10;20;82;1054;259;1382;462;862;84;1023;309
92;2020-04-25;1903;324;2493;789;5395;958;799;2564;59;4;13;79;1035;241;1416;470;849;79;1066;314
92;2020-04-26;1890;328;2524;799;5423;967;809;2595;28;9;10;31;1025;245;1433;478;844;79;1080;316
93;2020-03-19;143;45;21;5;105;31;9;16;105;31;9;16;82;24;12;3;59;20;9;2
93;2020-03-20;201;62;35;19;149;37;14;27;44;6;5;11;118;38;20;9;80;22;15;9
93;2020-03-21;220;66;37;20;200;47;15;33;51;10;1;6;129;37;20;10;87;25;17;9
93;2020-03-22;263;75;41;23;225;56;19;38;25;9;4;5;154;42;21;12;105;29;20;10
93;2020-03-23;333;85;55;28;297;71;23;50;72;15;4;12;194;55;31;14;134;26;24;13
93;2020-03-24;390;100;71;38;381;94;33;67;84;23;10;17;235;63;38;19;150;34;33;17
93;2020-03-25;463;101;80;47;463;101;42;76;82;7;9;9;283;65;45;24;174;33;35;21
93;2020-03-26;547;120;100;68;583;123;63;96;120;22;21;20;333;79;56;35;203;38;44;31
93;2020-03-27;680;133;125;82;740;138;77;121;157;15;14;25;427;91;68;45;244;39;57;36
93;2020-03-28;677;144;187;100;834;154;95;183;94;16;18;62;430;98;107;58;241;44;80;41
93;2020-03-29;758;148;200;113;945;157;108;196;111;3;13;13;482;102;112;67;270;44;88;45
93;2020-03-30;863;163;222;124;1081;175;119;218;136;18;11;22;546;116;124;72;312;45;97;51
93;2020-03-31;964;190;310;161;1297;207;157;307;216;32;38;89;611;136;178;92;347;52;129;67
93;2020-04-01;1173;228;358;187;1568;249;183;354;271;42;26;47;726;163;209;107;439;62;146;78
93;2020-04-02;1208;221;399;208;1693;262;204;396;125;13;21;42;742;156;236;117;458;62;160;89
93;2020-04-03;1267;224;452;240;1858;286;239;450;165;24;35;54;770;158;262;141;488;61;187;97
93;2020-04-04;1310;228;503;263;2003;298;262;506;145;12;23;56;785;160;294;157;515;63;206;104
93;2020-04-05;1338;229;517;285;2069;308;284;520;66;10;22;14;799;163;302;171;529;61;212;112
93;2020-04-06;1406;235;570;296;2221;322;296;578;152;14;12;58;845;167;333;177;548;63;234;117
93;2020-04-07;1461;241;628;368;2435;356;368;643;214;34;72;65;872;169;372;223;573;66;253;143
93;2020-04-08;1499;242;714;402;2616;373;402;734;181;17;34;91;878;171;429;245;603;65;281;154
93;2020-04-09;1575;247;829;446;2869;389;446;850;253;16;44;116;913;172;495;274;646;69;329;169
93;2020-04-10;1597;251;929;480;3046;412;480;950;177;23;34;100;915;174;564;293;665;71;359;184
93;2020-04-11;1619;244;1000;494;3174;426;494;1024;128;14;14;74;919;170;610;302;682;69;383;189
93;2020-04-12;1638;243;1055;504;3264;435;504;1079;90;9;10;55;912;169;649;310;708;69;399;191
93;2020-04-13;1619;245;1099;527;3322;450;528;1124;58;15;24;45;893;172;681;329;709;67;411;195
93;2020-04-14;1613;240;1186;560;3449;464;562;1211;127;14;34;87;880;168;730;353;716;66;449;204
93;2020-04-15;1574;236;1293;587;3572;486;591;1319;123;22;29;108;857;163;776;373;704;67;506;211
93;2020-04-16;1569;242;1384;609;3693;511;616;1417;121;25;25;98;852;170;830;383;703;67;542;222
93;2020-04-17;1561;229;1502;654;3877;519;662;1543;184;8;46;126;833;163;897;407;715;61;591;242
93;2020-04-18;1571;222;1544;680;3969;530;688;1586;92;11;26;43;833;157;919;423;722;59;611;251
93;2020-04-19;1568;223;1584;692;4015;537;700;1626;46;7;12;40;821;159;949;431;730;58;621;255
93;2020-04-20;1562;223;1649;704;4095;544;712;1693;80;7;12;67;826;159;985;439;719;57;649;259
93;2020-04-21;1560;213;1714;717;4177;552;725;1765;82;8;13;72;812;152;1029;448;730;55;670;263
93;2020-04-22;1582;213;1790;735;4283;565;743;1842;106;13;18;77;818;149;1065;458;745;58;709;270
93;2020-04-23;1578;214;1858;752;4377;570;761;1912;94;5;18;70;804;148;1095;468;756;59;745;277
93;2020-04-24;1551;200;1927;768;4437;573;778;1981;60;3;17;69;793;140;1130;479;741;54;779;282
93;2020-04-25;1492;192;1985;774;4466;575;785;2043;29;2;7;62;769;133;1161;482;707;53;805;285
93;2020-04-26;1491;193;2009;779;4494;577;790;2067;28;2;5;24;772;133;1172;485;702;54;818;287
94;2020-03-19;182;47;41;10;116;17;6;35;116;17;6;35;108;35;22;8;72;12;19;2
94;2020-03-20;226;60;67;12;182;31;7;52;66;14;1;17;133;45;35;9;90;14;32;3
94;2020-03-21;268;67;79;13;240;39;7;64;58;8;0;12;155;49;41;9;109;17;38;4
94;2020-03-22;306;78;90;17;313;55;13;79;73;16;6;15;172;52;47;11;129;25;43;6
94;2020-03-23;384;103;108;24;420;80;19;97;107;25;6;18;210;73;61;14;169;29;47;10
94;2020-03-24;467;125;120;27;544;110;22;116;124;30;3;19;261;85;67;16;198;39;53;11
94;2020-03-25;550;145;153;34;689;145;29;149;145;35;7;33;323;102;82;22;214;41;71;12
94;2020-03-26;651;152;181;52;847;158;47;179;158;13;18;30;385;112;102;31;254;40;79;21
94;2020-03-27;760;158;210;69;1005;170;64;209;158;12;17;30;453;113;117;42;295;45;93;27
94;2020-03-28;871;174;257;83;1184;195;79;256;179;25;15;47;516;122;142;49;341;52;115;34
94;2020-03-29;961;177;273;99;1306;209;94;274;122;14;15;18;564;123;155;59;381;54;118;40
94;2020-03-30;1030;186;299;102;1421;223;97;302;115;14;3;28;610;132;173;61;402;54;126;41
94;2020-03-31;1170;189;365;148;1683;247;143;370;262;24;46;68;667;132;214;92;475;56;151;56
94;2020-04-01;1368;241;446;186;2010;305;182;451;327;58;39;81;776;170;254;115;567;69;191;68
94;2020-04-02;1474;251;500;211;2213;339;209;505;203;34;27;54;834;177;277;129;617;72;221;79
94;2020-04-03;1613;283;571;248;2485;385;247;591;272;46;38;86;912;205;316;149;668;76;252;95
94;2020-04-04;1651;291;641;280;2649;405;279;669;164;20;32;78;920;207;359;170;698;80;275;105
94;2020-04-05;1729;290;663;302;2775;423;301;694;126;18;22;25;961;201;374;184;732;86;282;113
94;2020-04-06;1811;292;694;351;2961;447;350;728;186;24;49;34;1004;203;393;213;775;87;293;130
94;2020-04-07;1956;302;784;400;3264;488;399;823;303;41;49;95;1075;220;443;240;843;80;332;152
94;2020-04-08;2046;335;873;453;3521;536;453;914;257;48;54;91;1114;248;491;267;894;84;371;178
94;2020-04-09;2116;338;948;474;3702;559;474;989;181;23;21;75;1134;252;539;278;947;83;396;188
94;2020-04-10;2190;328;1023;510;3908;580;511;1068;206;21;37;79;1163;236;573;301;998;88;436;200
94;2020-04-11;2233;316;1069;524;4031;594;525;1116;123;14;14;48;1177;226;600;307;1029;86;453;207
94;2020-04-12;2231;317;1123;541;4114;615;544;1170;83;21;19;54;1171;224;639;316;1033;88;468;214
94;2020-04-13;2249;323;1150;570;4199;635;576;1197;85;20;32;27;1183;229;650;330;1039;92;484;227
94;2020-04-14;2247;343;1185;606;4284;674;612;1236;85;39;36;39;1185;245;663;352;1035;96;505;240
94;2020-04-15;2278;344;1299;641;4477;696;647;1352;193;22;35;116;1194;245;727;371;1060;98;554;256
94;2020-04-16;2249;327;1407;681;4602;722;688;1462;125;26;41;110;1176;234;791;390;1051;92;599;275
94;2020-04-17;2248;334;1478;700;4692;742;708;1535;90;20;20;73;1177;239;836;400;1049;94;625;284
94;2020-04-18;2217;336;1554;722;4768;759;730;1613;76;17;22;78;1166;242;878;407;1029;93;658;299
94;2020-04-19;2213;333;1564;732;4794;767;740;1624;26;8;10;11;1163;240;884;413;1028;92;662;303
94;2020-04-20;2215;334;1608;764;4882;781;773;1669;88;14;33;45;1170;240;905;431;1023;92;685;317
94;2020-04-21;2214;323;1691;794;5008;791;803;1755;126;10;30;86;1162;237;954;450;1031;85;718;327
94;2020-04-22;2098;302;1869;817;5105;800;828;1935;97;9;25;180;1092;221;1046;466;987;81;799;334
94;2020-04-23;2071;295;1961;827;5198;812;838;2029;93;12;10;94;1077;215;1096;473;977;80;839;337
94;2020-04-24;1982;283;2092;848;5266;816;860;2166;68;4;22;137;1033;208;1152;488;933;75;914;343
94;2020-04-25;1970;298;2157;861;5338;833;874;2245;72;17;14;79;1021;218;1188;495;933;80;943;349
94;2020-04-26;1971;293;2166;872;5364;835;885;2254;26;2;11;9;1018;214;1193;503;935;79;947;352
95;2020-03-19;150;37;32;5;80;7;4;15;80;7;4;15;98;30;18;5;51;7;14;0
95;2020-03-20;192;51;56;10;141;20;8;36;61;13;4;21;120;39;31;9;71;12;25;1
95;2020-03-21;238;56;70;14;213;29;12;53;72;9;4;17;149;43;38;11;88;13;32;3
95;2020-03-22;281;66;81;18;297;40;19;62;84;11;7;9;172;50;47;12;108;16;34;6
95;2020-03-23;364;81;93;30;370;55;28;75;73;15;9;13;219;65;55;20;144;16;38;10
95;2020-03-24;377;97;128;40;433;76;38;110;63;21;10;35;236;79;73;27;141;18;55;13
95;2020-03-25;441;109;155;53;530;88;51;140;97;12;13;30;270;83;88;34;171;26;67;19
95;2020-03-26;489;110;184;67;633;95;66;169;103;7;15;29;305;82;104;44;184;28;80;23
95;2020-03-27;504;113;246;81;764;108;80;232;131;13;14;63;322;84;136;52;182;29;110;29
95;2020-03-28;530;115;275;93;838;116;92;262;74;8;12;30;344;86;144;62;186;29;129;31
95;2020-03-29;584;131;327;113;952;126;113;314;114;10;21;52;386;98;166;78;198;33;159;35
95;2020-03-30;645;137;363;127;1067;139;127;351;115;13;14;37;422;103;189;87;223;34;172;40
95;2020-03-31;722;145;403;143;1207;154;143;395;140;15;16;44;474;109;212;96;248;36;189;47
95;2020-04-01;730;150;473;156;1324;161;156;466;117;7;13;71;483;110;241;105;247;40;229;51
95;2020-04-02;791;154;527;174;1465;177;174;521;141;16;18;55;509;117;279;117;282;37;245;57
95;2020-04-03;816;151;585;200;1599;192;200;581;134;15;26;60;521;116;317;138;294;34;265;62
95;2020-04-04;828;160;635;213;1687;204;214;633;88;12;14;52;527;123;351;144;300;36;281;69
95;2020-04-05;833;166;661;218;1726;210;219;660;39;6;5;27;535;128;364;147;297;37;294;71
95;2020-04-06;850;165;721;259;1855;222;261;723;129;12;42;63;543;121;398;175;305;43;319;84
95;2020-04-07;866;173;761;282;1957;239;285;765;102;17;24;42;543;123;423;191;320;49;335;91
95;2020-04-08;894;167;821;307;2070;249;310;834;113;10;25;69;561;119;453;203;328;47;365;104
95;2020-04-09;946;188;875;323;2191;275;326;890;121;26;16;56;585;131;480;215;355;56;392;107
95;2020-04-10;911;179;962;353;2274;284;356;980;83;9;30;90;551;125;539;236;355;53;419;116
95;2020-04-11;916;175;1019;364;2366;297;367;1040;92;13;11;60;551;123;580;243;360;51;435;120
95;2020-04-12;919;179;1039;375;2401;307;378;1060;35;10;11;20;553;127;593;250;360;51;442;124
95;2020-04-13;928;178;1065;385;2441;311;388;1086;40;4;10;26;557;127;610;255;365;50;451;129
95;2020-04-14;961;180;1098;397;2517;318;400;1119;76;7;12;33;578;130;627;261;375;49;467;135
95;2020-04-15;942;180;1166;407;2584;324;411;1188;67;6;11;69;552;132;677;270;384;47;485;135
95;2020-04-16;937;173;1248;423;2685;329;428;1271;101;5;17;83;550;124;724;277;381;48;520;144
95;2020-04-17;919;168;1307;433;2744;333;439;1333;59;4;11;62;534;119;759;282;380;48;542;149
95;2020-04-18;907;163;1350;450;2799;338;456;1379;55;5;17;46;518;116;787;289;384;46;557;159
95;2020-04-19;910;156;1362;463;2829;342;469;1393;30;4;13;14;517;111;794;297;388;44;562;164
95;2020-04-20;927;148;1385;477;2881;348;483;1416;52;6;14;23;515;106;808;305;406;41;571;170
95;2020-04-21;914;143;1431;485;2927;352;492;1464;46;4;9;48;498;101;841;310;410;41;584;173
95;2020-04-22;958;139;1463;495;3004;355;502;1498;77;3;10;34;512;99;859;318;439;39;598;175
95;2020-04-23;960;132;1499;508;3057;357;517;1538;53;2;15;40;505;92;883;326;449;39;610;180
95;2020-04-24;951;121;1538;523;3101;360;532;1579;44;3;15;41;499;85;905;333;447;35;626;188
95;2020-04-25;944;123;1570;528;3129;365;538;1612;28;5;6;33;499;87;919;335;440;35;644;191
95;2020-04-26;942;119;1579;533;3140;366;543;1622;11;1;5;10;493;86;926;337;443;33;646;194
971;2020-03-19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971;2020-03-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971;2020-03-21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971;2020-03-22;6;6;0;0;6;5;0;0;6;5;0;0;5;5;0;0;1;1;0;0
971;2020-03-23;6;6;0;0;6;5;0;0;0;0;0;0;5;5;0;0;1;1;0;0
971;2020-03-24;6;6;0;0;6;5;0;0;0;0;0;0;5;5;0;0;1;1;0;0
971;2020-03-25;6;6;0;0;6;5;0;0;0;0;0;0;5;5;0;0;1;1;0;0
971;2020-03-26;21;7;4;0;25;8;0;4;19;3;0;4;12;6;3;0;9;1;1;0
971;2020-03-27;29;13;6;1;36;15;1;6;11;7;1;2;17;10;3;0;12;3;3;1
971;2020-03-28;44;13;9;1;54;15;1;9;18;0;0;3;24;10;4;0;20;3;5;1
971;2020-03-29;44;12;9;2;55;15;2;9;1;0;1;0;24;10;4;0;20;2;5;2
971;2020-03-30;35;11;18;4;58;19;4;18;3;4;2;9;20;11;9;1;15;0;9;3
971;2020-03-31;37;12;19;5;62;21;5;19;4;2;1;1;21;11;10;2;16;1;9;3
971;2020-04-01;35;12;25;7;68;23;7;25;6;2;2;6;22;11;12;3;13;1;13;4
971;2020-04-02;37;16;28;7;77;27;7;28;9;4;0;3;22;13;14;3;15;3;14;4
971;2020-04-03;36;17;34;8;83;28;8;34;6;1;1;6;23;14;16;3;13;3;18;5
971;2020-04-04;36;17;35;8;86;30;8;35;3;2;0;1;23;14;16;3;13;3;19;5
971;2020-04-05;36;18;36;8;88;32;8;36;2;2;0;1;24;15;16;3;12;3;20;5
971;2020-04-06;40;18;37;8;93;32;8;37;5;0;0;1;26;15;16;3;14;3;21;5
971;2020-04-07;34;17;43;8;94;32;8;43;1;0;0;6;23;15;19;3;11;2;24;5
